"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/09/2025";"0000";"17,9";"18,1";"17,8";"96,0";"96,0";"96,0";"17,2";"17,4";"17,1";"923,3";"923,3";"922,7";"2,7";"78,0";"7,6";"";"0,0"
"01/09/2025";"0100";"17,8";"17,9";"17,6";"95,0";"96,0";"95,0";"17,0";"17,2";"16,8";"923,4";"923,4";"923,2";"2,1";"98,0";"6,4";"";"0,0"
"01/09/2025";"0200";"17,1";"17,8";"16,9";"100,0";"100,0";"95,0";"17,1";"17,1";"16,9";"923,9";"923,9";"923,4";"1,8";"88,0";"6,3";"";"0,0"
"01/09/2025";"0300";"17,0";"17,1";"16,9";"";"100,0";"100,0";"";"17,1";"16,9";"923,6";"923,9";"923,6";"2,2";"92,0";"5,5";"";"0,0"
"01/09/2025";"0400";"16,4";"17,0";"16,4";"100,0";"100,0";"100,0";"16,4";"17,0";"16,4";"923,1";"923,6";"923,1";"2,2";"101,0";"5,4";"";"0,0"
"01/09/2025";"0500";"15,9";"16,4";"15,9";"";"100,0";"100,0";"";"16,4";"15,9";"922,8";"923,1";"922,7";"2,2";"106,0";"5,5";"";"0,0"
"01/09/2025";"0600";"16,0";"16,2";"15,8";"";"";"";"";"";"";"922,4";"922,8";"922,4";"2,3";"101,0";"5,1";"";"0,0"
"01/09/2025";"0700";"16,0";"16,2";"15,9";"100,0";"100,0";"100,0";"16,0";"16,2";"16,0";"922,1";"922,4";"922,1";"1,9";"117,0";"6,0";"";"0,0"
"01/09/2025";"0800";"16,1";"16,2";"16,0";"100,0";"100,0";"100,0";"16,1";"16,2";"16,0";"922,4";"922,4";"922,1";"1,5";"101,0";"4,6";"";"0,0"
"01/09/2025";"0900";"15,9";"16,1";"15,9";"100,0";"";"";"15,9";"";"";"922,7";"922,7";"922,4";"1,6";"101,0";"5,9";"";"0,0"
"01/09/2025";"1000";"16,2";"16,2";"15,7";"100,0";"100,0";"100,0";"16,1";"16,2";"15,7";"923,2";"923,3";"922,7";"1,7";"111,0";"5,2";"80,30";"0,0"
"01/09/2025";"1100";"17,1";"18,1";"16,2";"93,0";"100,0";"90,0";"15,9";"16,6";"15,8";"924,2";"924,2";"923,2";"3,9";"131,0";"7,2";"760,70";"0,0"
"01/09/2025";"1200";"18,3";"19,0";"17,0";"85,0";"95,0";"85,0";"15,8";"16,6";"15,7";"924,9";"924,9";"924,2";"3,5";"113,0";"7,3";"1128,20";"0,0"
"01/09/2025";"1300";"19,3";"19,9";"18,3";"79,0";"86,0";"78,0";"15,6";"16,6";"15,3";"925,0";"925,1";"924,8";"3,2";"111,0";"10,1";"1536,20";"0,0"
"01/09/2025";"1400";"20,8";"21,0";"19,3";"72,0";"79,0";"70,0";"15,5";"16,6";"15,1";"924,6";"925,1";"924,5";"4,0";"111,0";"9,3";"1724,10";"0,0"
"01/09/2025";"1500";"22,9";"24,0";"20,8";"67,0";"72,0";"64,0";"16,6";"17,0";"15,3";"923,8";"924,6";"923,8";"3,6";"109,0";"9,6";"3220,00";"0,0"
"01/09/2025";"1600";"22,5";"23,8";"20,8";"73,0";"79,0";"67,0";"17,5";"17,8";"16,3";"923,0";"923,8";"923,0";"3,7";"106,0";"9,7";"2474,60";"0,0"
"01/09/2025";"1700";"23,9";"24,7";"21,2";"61,0";"76,0";"60,0";"16,0";"17,8";"15,4";"922,3";"923,0";"922,3";"4,5";"114,0";"10,1";"3058,30";"0,0"
"01/09/2025";"1800";"24,1";"25,2";"22,8";"58,0";"63,0";"56,0";"15,4";"16,8";"14,9";"921,8";"922,3";"921,8";"3,6";"95,0";"9,8";"3031,50";"0,0"
"01/09/2025";"1900";"24,3";"25,0";"23,8";"56,0";"59,0";"53,0";"15,1";"15,5";"14,3";"921,7";"921,8";"921,6";"3,9";"124,0";"9,5";"2290,60";"0,0"
"01/09/2025";"2000";"23,5";"24,9";"23,0";"60,0";"60,0";"56,0";"15,3";"15,6";"14,7";"922,0";"922,0";"921,7";"3,5";"103,0";"9,5";"1278,60";"0,0"
"01/09/2025";"2100";"21,3";"23,5";"21,3";"69,0";"69,0";"60,0";"15,4";"15,8";"14,7";"922,2";"922,2";"921,9";"2,9";"108,0";"9,8";"316,60";"0,0"
"01/09/2025";"2200";"19,0";"21,3";"19,0";"82,0";"82,0";"69,0";"15,9";"16,0";"15,4";"922,9";"922,9";"922,2";"2,1";"84,0";"7,9";"0,10";"0,0"
"01/09/2025";"2300";"18,0";"19,0";"17,9";"87,0";"88,0";"82,0";"15,9";"16,0";"15,6";"923,4";"923,4";"922,9";"1,8";"94,0";"4,9";"";"0,0"
"02/09/2025";"0000";"17,7";"18,1";"17,6";"91,0";"91,0";"87,0";"16,2";"16,2";"15,9";"923,9";"923,9";"923,4";"2,5";"103,0";"6,0";"";"0,0"
"02/09/2025";"0100";"17,2";"17,6";"17,1";"95,0";"95,0";"91,0";"16,4";"16,5";"16,1";"924,0";"924,1";"923,9";"2,5";"110,0";"7,1";"";"0,0"
"02/09/2025";"0200";"17,2";"17,3";"17,2";"95,0";"95,0";"94,0";"16,4";"16,5";"16,3";"924,3";"924,3";"924,0";"1,8";"124,0";"8,8";"";"0,0"
"02/09/2025";"0300";"16,6";"17,2";"16,6";"95,0";"95,0";"94,0";"15,8";"16,4";"15,7";"924,1";"924,4";"924,1";"2,5";"124,0";"7,2";"";"0,0"
"02/09/2025";"0400";"16,3";"16,7";"16,3";"95,0";"95,0";"94,0";"15,6";"15,8";"15,5";"923,6";"924,1";"923,5";"2,3";"114,0";"6,8";"";"0,0"
"02/09/2025";"0500";"16,2";"16,3";"16,2";"97,0";"97,0";"95,0";"15,6";"15,7";"15,5";"922,9";"923,6";"922,8";"2,6";"119,0";"8,4";"";"0,0"
"02/09/2025";"0600";"15,5";"16,2";"15,5";"";"";"";"";"";"";"922,4";"922,9";"922,4";"1,9";"127,0";"6,2";"";"0,2"
"02/09/2025";"0700";"15,6";"15,7";"15,4";"";"";"";"";"";"";"922,1";"922,4";"922,1";"1,9";"145,0";"6,3";"";"0,0"
"02/09/2025";"0800";"15,7";"15,8";"15,5";"100,0";"";"";"15,7";"";"";"922,3";"922,3";"922,0";"1,9";"142,0";"5,0";"";"0,0"
"02/09/2025";"0900";"15,7";"15,8";"15,7";"100,0";"100,0";"100,0";"15,7";"15,8";"15,7";"922,8";"922,9";"922,2";"1,8";"97,0";"5,0";"";"0,0"
"02/09/2025";"1000";"15,9";"15,9";"15,4";"100,0";"100,0";"100,0";"15,9";"15,9";"15,4";"923,1";"923,1";"922,8";"2,7";"99,0";"7,6";"92,90";"0,0"
"02/09/2025";"1100";"17,1";"17,8";"15,9";"93,0";"100,0";"93,0";"16,1";"16,9";"15,9";"923,5";"923,6";"923,1";"3,9";"99,0";"9,5";"888,90";"0,0"
"02/09/2025";"1200";"17,6";"18,8";"17,1";"100,0";"100,0";"88,0";"17,6";"17,6";"16,2";"924,5";"924,5";"923,5";"3,0";"105,0";"9,5";"1764,60";"0,0"
"02/09/2025";"1300";"17,0";"18,0";"16,5";"";"100,0";"94,0";"";"17,8";"16,6";"925,3";"925,3";"924,5";"3,1";"111,0";"8,0";"1691,20";"1,0"
"02/09/2025";"1400";"19,6";"20,1";"16,9";"84,0";"";"";"16,8";"";"";"924,9";"925,4";"924,9";"3,9";"101,0";"9,6";"3000,90";"0,2"
"02/09/2025";"1500";"21,4";"22,4";"19,6";"72,0";"85,0";"69,0";"16,2";"17,7";"16,2";"924,1";"924,9";"924,1";"4,2";"109,0";"9,6";"3469,90";"0,0"
"02/09/2025";"1600";"22,3";"24,0";"21,4";"67,0";"73,0";"63,0";"15,9";"16,7";"15,5";"923,0";"924,1";"923,0";"3,5";"101,0";"11,4";"3664,10";"0,0"
"02/09/2025";"1700";"24,5";"25,0";"22,3";"58,0";"67,0";"57,0";"15,7";"16,7";"15,2";"921,8";"923,0";"921,8";"3,9";"90,0";"10,3";"3826,20";"0,0"
"02/09/2025";"1800";"23,3";"25,2";"22,2";"66,0";"72,0";"58,0";"16,7";"17,6";"15,5";"921,4";"921,8";"921,4";"3,4";"95,0";"10,9";"2764,30";"0,0"
"02/09/2025";"1900";"19,9";"23,9";"18,5";"91,0";"99,0";"66,0";"18,4";"19,1";"16,4";"921,8";"921,8";"921,3";"3,0";"109,0";"10,5";"1562,50";"0,2"
"02/09/2025";"2000";"19,0";"19,9";"18,9";"89,0";"94,0";"89,0";"17,2";"18,5";"17,2";"922,1";"922,1";"921,7";"3,3";"88,0";"9,4";"936,60";"0,0"
"02/09/2025";"2100";"17,2";"19,0";"17,2";"100,0";"100,0";"89,0";"17,2";"17,4";"17,2";"922,4";"922,6";"922,1";"2,4";"106,0";"9,2";"199,40";"0,2"
"02/09/2025";"2200";"16,3";"17,2";"16,2";"";"";"";"";"";"";"922,6";"922,7";"922,4";"2,5";"81,0";"7,9";"";"0,8"
"02/09/2025";"2300";"16,1";"16,3";"16,1";"";"";"";"";"";"";"923,3";"923,3";"922,6";"2,3";"100,0";"7,2";"";"0,4"
"03/09/2025";"0000";"15,8";"16,1";"15,7";"";"";"";"";"";"";"923,8";"923,8";"923,3";"3,3";"109,0";"10,4";"";"0,0"
"03/09/2025";"0100";"15,7";"15,8";"15,6";"";"";"";"";"";"";"923,8";"923,8";"923,6";"2,7";"121,0";"9,4";"";"0,2"
"03/09/2025";"0200";"15,4";"15,7";"15,4";"";"";"";"";"";"";"923,6";"923,9";"923,6";"2,4";"109,0";"7,5";"";"0,0"
"03/09/2025";"0300";"15,3";"15,4";"15,3";"";"";"";"";"";"";"923,3";"923,6";"923,2";"2,8";"112,0";"7,4";"";"0,2"
"03/09/2025";"0400";"15,4";"15,4";"15,3";"";"";"";"";"";"";"922,4";"923,3";"922,4";"2,2";"122,0";"7,4";"";"0,0"
"03/09/2025";"0500";"15,4";"15,5";"15,4";"";"";"";"";"";"";"921,9";"922,4";"921,9";"2,4";"124,0";"5,5";"";"0,2"
"03/09/2025";"0600";"15,4";"15,5";"15,3";"";"";"";"";"";"";"921,4";"921,9";"921,4";"2,0";"122,0";"5,2";"";"0,4"
"03/09/2025";"0700";"15,4";"15,5";"15,3";"";"";"";"";"";"";"921,5";"921,5";"921,3";"2,0";"127,0";"4,7";"";"0,0"
"03/09/2025";"0800";"15,4";"15,5";"15,4";"";"";"";"";"";"";"921,6";"921,7";"921,5";"1,6";"125,0";"3,8";"";"0,6"
"03/09/2025";"0900";"15,5";"15,5";"15,4";"";"";"";"";"";"";"921,9";"921,9";"921,6";"1,8";"124,0";"3,7";"";"0,4"
"03/09/2025";"1000";"15,8";"15,8";"15,5";"";"";"";"";"";"";"922,4";"922,4";"921,9";"1,5";"112,0";"4,2";"47,50";"0,8"
"03/09/2025";"1100";"16,2";"16,2";"15,7";"";"";"";"";"";"";"923,1";"923,1";"922,4";"3,6";"105,0";"8,1";"334,90";"0,6"
"03/09/2025";"1200";"16,3";"16,5";"16,1";"";"";"";"";"";"";"924,0";"924,0";"923,1";"3,2";"115,0";"8,4";"754,80";"0,4"
"03/09/2025";"1300";"17,3";"17,4";"16,3";"";"";"";"";"";"";"924,4";"924,5";"924,0";"3,9";"108,0";"10,1";"1577,20";"0,2"
"03/09/2025";"1400";"19,0";"19,4";"17,1";"94,0";"";"";"18,0";"";"";"924,0";"924,4";"924,0";"3,3";"109,0";"11,8";"1960,20";"0,0"
"03/09/2025";"1500";"17,6";"19,0";"17,4";"";"100,0";"93,0";"";"18,4";"17,1";"923,5";"924,1";"923,5";"3,0";"125,0";"8,9";"1735,50";"0,2"
"03/09/2025";"1600";"18,0";"18,1";"17,2";"100,0";"";"";"18,0";"";"";"923,2";"923,5";"923,2";"4,4";"103,0";"9,8";"2295,80";"0,6"
"03/09/2025";"1700";"18,6";"19,0";"17,4";"98,0";"100,0";"96,0";"18,3";"18,8";"17,5";"922,3";"923,2";"922,3";"3,5";"97,0";"9,8";"2274,30";"0,0"
"03/09/2025";"1800";"17,5";"18,8";"17,0";"";"";"";"";"";"";"922,4";"922,5";"922,3";"3,0";"111,0";"9,5";"1707,10";"0,4"
"03/09/2025";"1900";"18,7";"18,9";"17,3";"90,0";"100,0";"90,0";"17,1";"17,8";"16,8";"922,2";"922,4";"922,1";"3,6";"103,0";"10,7";"2055,10";"0,0"
"03/09/2025";"2000";"16,5";"18,6";"15,8";"100,0";"";"";"16,5";"";"";"922,4";"922,5";"922,1";"3,6";"123,0";"9,4";"692,20";"0,0"
"03/09/2025";"2100";"15,1";"16,6";"15,1";"100,0";"";"";"15,1";"";"";"922,8";"922,8";"922,4";"3,0";"94,0";"8,3";"150,90";"0,0"
"03/09/2025";"2200";"14,4";"15,1";"14,4";"";"100,0";"100,0";"";"";"";"922,9";"923,0";"922,8";"2,0";"87,0";"8,5";"0,20";"0,0"
"03/09/2025";"2300";"14,0";"14,4";"13,9";"";"";"";"";"";"";"923,3";"923,3";"922,9";"1,2";"144,0";"4,3";"";"0,0"
"04/09/2025";"0000";"13,6";"14,2";"13,6";"";"";"";"";"";"";"923,6";"923,7";"923,3";"1,4";"96,0";"3,3";"";"0,0"
"04/09/2025";"0100";"13,9";"14,3";"13,6";"";"";"";"";"";"";"924,2";"924,2";"923,6";"1,3";"111,0";"4,9";"";"0,0"
"04/09/2025";"0200";"13,8";"14,2";"13,8";"";"";"";"";"";"";"924,2";"924,4";"924,2";"2,6";"107,0";"5,9";"";"0,0"
"04/09/2025";"0300";"14,0";"14,2";"13,7";"";"";"";"";"";"";"923,7";"924,2";"923,7";"2,7";"103,0";"6,8";"";"0,0"
"04/09/2025";"0400";"14,4";"14,4";"14,0";"100,0";"100,0";"100,0";"14,4";"14,4";"14,2";"923,1";"923,7";"923,1";"2,9";"112,0";"7,1";"";"0,0"
"04/09/2025";"0500";"14,5";"14,5";"14,3";"100,0";"100,0";"100,0";"14,5";"14,5";"14,3";"922,5";"923,1";"922,5";"3,3";"113,0";"7,7";"";"0,0"
"04/09/2025";"0600";"14,4";"14,6";"14,4";"100,0";"100,0";"100,0";"14,4";"14,6";"14,4";"922,1";"922,5";"922,1";"3,4";"99,0";"8,6";"";"0,0"
"04/09/2025";"0700";"14,4";"14,5";"14,3";"";"100,0";"100,0";"";"14,5";"14,3";"922,0";"922,1";"921,9";"2,5";"106,0";"7,4";"";"0,0"
"04/09/2025";"0800";"14,3";"14,5";"14,3";"100,0";"100,0";"100,0";"14,3";"14,5";"14,3";"922,7";"922,7";"922,0";"2,5";"113,0";"7,0";"";"0,0"
"04/09/2025";"0900";"13,8";"14,3";"13,7";"";"";"";"";"";"";"922,8";"923,0";"922,7";"2,0";"102,0";"6,8";"";"0,0"
"04/09/2025";"1000";"14,4";"14,4";"13,8";"";"";"";"";"";"";"923,2";"923,2";"922,7";"2,4";"94,0";"4,6";"74,20";"0,0"
"04/09/2025";"1100";"15,6";"15,6";"14,4";"99,0";"100,0";"98,0";"15,4";"15,4";"14,7";"923,7";"923,7";"923,1";"2,5";"100,0";"5,6";"501,00";"0,0"
"04/09/2025";"1200";"16,9";"16,9";"15,4";"93,0";"99,0";"92,0";"15,8";"15,8";"15,1";"924,7";"924,7";"923,7";"3,4";"86,0";"7,8";"942,90";"0,0"
"04/09/2025";"1300";"17,7";"18,0";"16,9";"85,0";"93,0";"84,0";"15,3";"15,9";"14,9";"925,0";"925,1";"924,7";"4,0";"79,0";"10,1";"1644,70";"0,0"
"04/09/2025";"1400";"18,4";"19,2";"17,7";"86,0";"87,0";"82,0";"16,0";"16,4";"15,0";"924,5";"925,0";"924,5";"2,8";"101,0";"8,9";"2195,30";"0,0"
"04/09/2025";"1500";"18,8";"19,6";"18,4";"83,0";"86,0";"79,0";"15,8";"16,5";"15,5";"924,1";"924,5";"924,1";"3,7";"88,0";"8,3";"2352,50";"0,0"
"04/09/2025";"1600";"20,4";"20,8";"18,6";"72,0";"85,0";"72,0";"15,2";"16,9";"15,2";"923,0";"924,1";"923,0";"3,1";"96,0";"7,9";"2314,30";"0,0"
"04/09/2025";"1700";"19,7";"22,2";"19,2";"80,0";"82,0";"68,0";"16,2";"16,5";"14,9";"922,2";"923,0";"922,2";"2,7";"96,0";"8,7";"2201,20";"0,0"
"04/09/2025";"1800";"20,5";"20,7";"19,4";"73,0";"80,0";"72,0";"15,6";"16,0";"15,0";"921,4";"922,2";"921,4";"2,6";"88,0";"7,9";"1609,30";"0,0"
"04/09/2025";"1900";"20,0";"21,0";"19,8";"76,0";"77,0";"72,0";"15,6";"16,3";"15,3";"921,3";"921,4";"921,2";"2,7";"92,0";"6,8";"1217,80";"0,0"
"04/09/2025";"2000";"20,1";"21,1";"19,9";"70,0";"77,0";"67,0";"14,5";"15,7";"14,4";"921,3";"921,3";"921,2";"2,4";"87,0";"6,4";"790,00";"0,0"
"04/09/2025";"2100";"18,0";"20,1";"18,0";"85,0";"85,0";"70,0";"15,4";"15,4";"14,6";"921,4";"921,4";"921,2";"0,7";"116,0";"5,5";"184,00";"0,0"
"04/09/2025";"2200";"16,1";"18,0";"16,1";"92,0";"92,0";"85,0";"14,8";"15,5";"14,8";"921,6";"921,6";"921,4";"1,3";"52,0";"3,1";"";"0,0"
"04/09/2025";"2300";"15,2";"16,1";"14,4";"100,0";"100,0";"92,0";"15,2";"15,2";"14,2";"922,1";"922,1";"921,6";"1,8";"47,0";"2,7";"";"0,0"
"05/09/2025";"0000";"15,3";"15,6";"15,0";"100,0";"100,0";"99,0";"15,3";"15,5";"15,0";"922,6";"922,6";"922,1";"1,5";"75,0";"3,5";"";"0,0"
"05/09/2025";"0100";"14,7";"15,4";"14,7";"";"";"";"";"";"";"922,8";"922,8";"922,6";"1,4";"80,0";"4,1";"";"0,0"
"05/09/2025";"0200";"15,1";"15,2";"14,4";"";"";"";"";"";"";"923,2";"923,2";"922,8";"1,4";"72,0";"3,6";"";"0,0"
"05/09/2025";"0300";"14,9";"15,1";"14,8";"";"";"";"";"";"";"923,0";"923,3";"923,0";"1,9";"126,0";"3,9";"";"0,0"
"05/09/2025";"0400";"14,0";"15,0";"14,0";"";"";"";"";"";"";"922,8";"923,0";"922,8";"1,6";"104,0";"5,2";"";"0,0"
"05/09/2025";"0500";"13,5";"14,1";"13,4";"";"";"";"";"";"";"922,2";"922,8";"922,2";"1,5";"98,0";"3,7";"";"0,0"
"05/09/2025";"0600";"13,8";"13,8";"13,3";"";"";"";"";"";"";"921,8";"922,2";"921,8";"1,7";"104,0";"5,1";"";"0,0"
"05/09/2025";"0700";"13,8";"14,0";"13,7";"";"";"";"";"";"";"921,4";"921,8";"921,4";"1,3";"98,0";"4,5";"";"0,0"
"05/09/2025";"0800";"13,7";"13,9";"13,7";"";"";"";"";"";"";"921,3";"921,4";"921,2";"2,1";"78,0";"6,1";"";"0,0"
"05/09/2025";"0900";"13,6";"13,9";"13,5";"";"";"";"";"";"";"921,4";"921,4";"921,3";"2,9";"66,0";"5,9";"";"0,0"
"05/09/2025";"1000";"13,6";"13,7";"13,2";"";"";"";"";"";"";"921,9";"921,9";"921,4";"3,3";"62,0";"6,5";"70,60";"0,0"
"05/09/2025";"1100";"16,1";"16,1";"13,6";"98,0";"";"";"15,8";"";"";"922,4";"922,4";"921,9";"3,1";"73,0";"6,5";"740,80";"0,0"
"05/09/2025";"1200";"19,0";"19,0";"16,1";"77,0";"98,0";"77,0";"14,9";"16,2";"14,6";"923,2";"923,2";"922,4";"2,7";"81,0";"7,1";"2153,00";"0,0"
"05/09/2025";"1300";"21,0";"21,2";"18,7";"68,0";"77,0";"67,0";"15,0";"15,4";"14,3";"923,5";"923,6";"923,2";"2,8";"93,0";"6,9";"3205,90";"0,0"
"05/09/2025";"1400";"21,7";"22,1";"20,7";"62,0";"70,0";"62,0";"14,2";"15,6";"14,2";"923,1";"923,6";"923,1";"3,7";"103,0";"8,2";"3815,20";"0,2"
"05/09/2025";"1500";"22,4";"23,4";"21,6";"61,0";"65,0";"59,0";"14,5";"15,6";"14,0";"922,4";"923,2";"922,4";"3,4";"86,0";"8,2";"4365,90";"0,0"
"05/09/2025";"1600";"23,4";"23,9";"22,1";"60,0";"65,0";"59,0";"15,2";"16,1";"14,8";"921,4";"922,4";"921,3";"2,3";"88,0";"7,8";"4233,30";"0,0"
"05/09/2025";"1700";"24,1";"24,5";"22,5";"60,0";"64,0";"57,0";"15,9";"16,2";"14,4";"920,1";"921,4";"920,1";"3,2";"95,0";"6,6";"4047,60";"0,0"
"05/09/2025";"1800";"24,4";"24,8";"22,7";"60,0";"63,0";"57,0";"16,0";"16,5";"14,6";"919,4";"920,1";"919,4";"2,6";"93,0";"8,1";"3262,50";"0,0"
"05/09/2025";"1900";"23,7";"24,6";"23,0";"60,0";"62,0";"56,0";"15,5";"15,9";"14,9";"919,2";"919,4";"919,1";"3,0";"72,0";"8,2";"2440,40";"0,0"
"05/09/2025";"2000";"22,4";"23,7";"22,3";"64,0";"64,0";"59,0";"15,1";"15,5";"14,8";"919,3";"919,3";"919,1";"3,1";"91,0";"7,1";"1542,30";"0,0"
"05/09/2025";"2100";"20,2";"22,4";"20,2";"70,0";"70,0";"64,0";"14,7";"15,3";"14,6";"919,6";"919,6";"919,3";"1,7";"92,0";"7,3";"336,90";"0,0"
"05/09/2025";"2200";"17,0";"20,2";"17,0";"84,0";"84,0";"70,0";"14,4";"14,6";"14,4";"919,8";"919,8";"919,6";"1,3";"89,0";"3,9";"";"0,0"
"05/09/2025";"2300";"15,7";"17,0";"15,7";"91,0";"91,0";"84,0";"14,2";"14,6";"14,2";"920,2";"920,2";"919,7";"0,8";"102,0";"2,6";"";"0,0"
"06/09/2025";"0000";"15,9";"16,0";"15,6";"92,0";"93,0";"91,0";"14,5";"14,6";"14,2";"921,0";"921,0";"920,2";"1,5";"65,0";"3,1";"";"0,0"
"06/09/2025";"0100";"15,5";"15,8";"15,3";"100,0";"100,0";"92,0";"15,5";"15,6";"14,2";"921,1";"921,2";"921,0";"1,4";"64,0";"3,3";"";"0,0"
"06/09/2025";"0200";"15,2";"15,9";"15,2";"100,0";"100,0";"100,0";"15,2";"15,9";"15,2";"921,2";"921,3";"921,0";"1,1";"106,0";"4,1";"";"0,0"
"06/09/2025";"0300";"15,8";"15,8";"15,0";"";"";"";"";"";"";"921,3";"921,4";"921,2";"2,0";"76,0";"5,1";"";"0,0"
"06/09/2025";"0400";"15,8";"15,9";"15,7";"";"";"";"";"";"";"921,0";"921,3";"921,0";"2,4";"80,0";"5,9";"";"0,0"
"06/09/2025";"0500";"16,0";"16,0";"15,8";"100,0";"";"";"16,0";"";"";"920,4";"921,0";"920,4";"1,9";"72,0";"5,9";"";"0,0"
"06/09/2025";"0600";"15,9";"16,0";"15,8";"100,0";"100,0";"100,0";"15,9";"16,0";"15,8";"920,2";"920,4";"920,2";"2,5";"71,0";"5,4";"";"0,0"
"06/09/2025";"0700";"15,9";"15,9";"15,8";"100,0";"100,0";"100,0";"15,9";"15,9";"15,8";"920,1";"920,3";"920,1";"2,5";"65,0";"5,4";"";"0,0"
"06/09/2025";"0800";"15,7";"15,9";"15,7";"100,0";"100,0";"99,0";"15,6";"15,9";"15,6";"920,1";"920,1";"920,0";"2,6";"66,0";"5,6";"";"0,0"
"06/09/2025";"0900";"15,6";"15,7";"15,5";"100,0";"100,0";"100,0";"15,6";"15,7";"15,5";"920,5";"920,5";"920,1";"3,1";"53,0";"6,1";"";"0,0"
